transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,brokerNumber,oldBalance,newBalance
TXN000020,20251112,ACC000000020,49,MUM,532850,20260225,810421,POST,48000687,N,AUTO-GENERATED TRANSACTION,76,556575,RS,37,25666.17,0.00,45463,2698135,2666228.66
TXN000021,20250513,ACC000000021,14,MUM,403736,20260225,810829,REV,48000695,N,AUTO-GENERATED TRANSACTION,81,556565,AK,1,36003.61,0.00,45227,2122643,2154512.78
TXN000022,20250907,ACC000000022,23,HYD,760369,20260225,810534,REV,48000532,Y,AUTO-GENERATED TRANSACTION,32,556541,AK,17,4338.81,0.00,45443,2126058,2122884.34
TXN000023,20250306,ACC000000023,27,MUM,826557,20260225,810415,REV,48000191,N,AUTO-GENERATED TRANSACTION,23,556542,RS,20,36114.90,0.00,45693,2206653,2252802.47
TXN000024,20250414,ACC000000024,98,DEL,764338,20260225,810688,ADJ,48000951,N,AUTO-GENERATED TRANSACTION,11,556559,MT,5,-48518.73,0.00,45908,1681269,1698793.16
TXN000025,20250528,ACC000000025,13,DEL,401790,20260225,810598,REV,48000797,Y,AUTO-GENERATED TRANSACTION,82,556582,AK,35,33627.08,0.00,45051,2839734,2798084.11
TXN000026,20250413,ACC000000026,64,CHE,325751,20260225,810657,ADJ,48000489,Y,AUTO-GENERATED TRANSACTION,98,556599,MT,39,-22784.01,0.00,45094,1152852,1156494.20
TXN000027,20251213,ACC000000027,15,HYD,463469,20260225,810778,POST,48000162,N,AUTO-GENERATED TRANSACTION,82,556589,VP,8,-27610.03,0.00,45463,1807824,1824792.19
TXN000028,20250205,ACC000000028,35,MUM,701794,20260225,810576,REV,48000927,Y,AUTO-GENERATED TRANSACTION,70,556516,VP,9,37585.79,0.00,45643,2643448,2596405.69
TXN000029,20251201,ACC000000029,67,DEL,546684,20260225,810355,POST,48000496,Y,AUTO-GENERATED TRANSACTION,63,556556,VP,6,-25397.49,0.00,45878,2456803,2465732.55
TXN000030,20250330,ACC000000030,36,MUM,924827,20260225,810573,POST,48000353,N,AUTO-GENERATED TRANSACTION,33,556584,VP,4,-39097.11,0.00,45619,2716419,2700714.58
TXN000031,20250408,ACC000000031,81,MUM,593796,20260225,810982,POST,48000736,N,AUTO-GENERATED TRANSACTION,34,556575,MT,9,45377.72,0.00,45469,1696425,1703873.74
TXN000032,20251124,ACC000000032,85,MUM,616857,20260225,810581,REV,48000367,N,AUTO-GENERATED TRANSACTION,10,556560,VP,14,40636.91,0.00,45338,2313866,2355425.27
TXN000033,20250329,ACC000000033,67,MUM,550980,20260225,810633,POST,48000088,Y,AUTO-GENERATED TRANSACTION,63,556540,VP,31,7670.36,0.00,45384,2928857,2958599.93
TXN000034,20250807,ACC000000034,48,CHE,741193,20260225,810173,POST,48000765,Y,AUTO-GENERATED TRANSACTION,75,556518,RS,33,5155.89,0.00,45149,1161449,1207763.50
TXN000035,20250611,ACC000000035,65,CHE,129895,20260225,810938,ADJ,48000069,N,AUTO-GENERATED TRANSACTION,49,556576,RS,7,34724.29,0.00,45873,2544004,2519991.69
TXN000036,20250329,ACC000000036,23,HYD,635367,20260225,810185,REV,48000449,N,AUTO-GENERATED TRANSACTION,91,556556,VP,40,11722.74,0.00,45789,2614718,2601197.28
TXN000037,20250312,ACC000000037,78,MUM,547675,20260225,810219,REV,48000974,N,AUTO-GENERATED TRANSACTION,61,556527,RS,13,-20964.68,0.00,45659,1742230,1692610.58
TXN000038,20250306,ACC000000038,65,DEL,769798,20260225,810984,REV,48000114,Y,AUTO-GENERATED TRANSACTION,40,556549,MT,9,-7756.84,0.00,45942,1695421,1647136.32
TXN000039,20251017,ACC000000039,47,MUM,522409,20260225,810507,REV,48000046,Y,AUTO-GENERATED TRANSACTION,79,556570,VP,23,-4897.65,0.00,45832,2057262,2040189.50
TXN000009,20250131,ACC000000009,98,DEL,819213,20260225,810928,ADJ,48000765,Y,AUTO-GENERATED TRANSACTION,69,556546,MT,8,-38209.82,0.00,45476,1906326,1873730.67
TXN000041,20250609,ACC000000041,85,HYD,558131,20260225,810197,REV,48000646,N,AUTO-GENERATED TRANSACTION,47,556510,VP,5,21762.57,0.00,45549,2310951,2334539.83
TXN000003,20250116,ACC000000003,19,PUN,600022,20260225,810728,REV,48000093,N,AUTO-GENERATED TRANSACTION,50,556577,RS,26,-16800.63,0.00,45403,1610697,1638379.38
TXN000043,20250108,ACC000000043,75,MUM,503477,20260225,810320,ADJ,48000626,Y,AUTO-GENERATED TRANSACTION,90,556557,VP,3,33200.18,0.00,45604,1870563,1831914.42
TXN000044,20250910,ACC000000044,11,PUN,253555,20260225,810568,POST,48000949,N,AUTO-GENERATED TRANSACTION,66,556500,RS,4,-32532.67,0.00,45728,1700176,1706046.41
TXN000045,20250924,ACC000000045,65,DEL,476023,20260225,810643,REV,48000840,Y,AUTO-GENERATED TRANSACTION,52,556559,MT,34,-34724.14,0.00,45804,1939013,1934817.09
TXN000046,20250605,ACC000000046,26,MUM,860740,20260225,810361,POST,48000004,Y,AUTO-GENERATED TRANSACTION,82,556563,AK,35,27013.24,0.00,45802,2243462,2200470.99
TXN000047,20250522,ACC000000047,17,CHE,260956,20260225,810794,REV,48000122,Y,AUTO-GENERATED TRANSACTION,15,556567,MT,18,47060.71,0.00,45346,2891311,2901015.40
TXN000048,20250222,ACC000000048,22,DEL,925456,20260225,810640,ADJ,48000390,N,AUTO-GENERATED TRANSACTION,82,556549,RS,16,1781.57,0.00,45124,1019557,991722.88
TXN000049,20251103,ACC000000049,41,PUN,293456,20260225,810957,REV,48000108,Y,AUTO-GENERATED TRANSACTION,43,556560,RS,23,5125.68,0.00,45526,2953407,2943106.90
TXN000050,20250213,ACC000000050,58,DEL,178417,20260225,810648,REV,48000830,N,AUTO-GENERATED TRANSACTION,20,556585,MT,14,38920.35,0.00,45427,1089854,1098254.86
TXN000051,20250114,ACC000000051,19,HYD,455659,20260225,810789,ADJ,48000035,Y,AUTO-GENERATED TRANSACTION,19,556577,RS,33,-15081.37,0.00,45120,2055422,2061675.17
TXN000052,20250407,ACC000000052,45,CHE,903688,20260225,810149,ADJ,48000364,Y,AUTO-GENERATED TRANSACTION,46,556513,RS,16,15237.04,0.00,45028,2086528,2079986.95
TXN000053,20250314,ACC000000053,60,MUM,883180,20260225,810526,POST,48000562,N,AUTO-GENERATED TRANSACTION,49,556585,RS,31,-23557.71,0.00,45011,2329831,2344452.32
TXN000054,20251009,ACC000000054,71,CHE,549493,20260225,810356,REV,48000370,N,AUTO-GENERATED TRANSACTION,45,556598,VP,30,-16147.69,0.00,45538,2320585,2344493.95
TXN000055,20250917,ACC000000055,63,HYD,376586,20260225,810268,REV,48000936,Y,AUTO-GENERATED TRANSACTION,94,556554,AK,8,-32096.93,0.00,45104,2625639,2623327.24
TXN000056,20250320,ACC000000056,10,MUM,819000,20260225,810569,REV,48000933,Y,AUTO-GENERATED TRANSACTION,92,556577,AK,8,-9201.79,0.00,45346,1622741,1662108.64
TXN000057,20250629,ACC000000057,44,PUN,584331,20260225,810160,ADJ,48000637,N,AUTO-GENERATED TRANSACTION,41,556572,VP,26,43488.40,0.00,45650,1281869,1256803.44
TXN000058,20251113,ACC000000058,79,MUM,411526,20260225,810281,ADJ,48000740,N,AUTO-GENERATED TRANSACTION,13,556585,VP,8,39397.00,0.00,45452,1276058,1295314.95
TXN000059,20250105,ACC000000059,67,MUM,394038,20260225,810873,ADJ,48000719,Y,AUTO-GENERATED TRANSACTION,39,556509,MT,4,-35657.54,0.00,45126,1021494,1035946.71
TXN000060,20250915,ACC000000060,37,CHE,654322,20260225,810668,REV,48000195,N,AUTO-GENERATED TRANSACTION,10,556569,VP,2,30887.31,0.00,45524,2754593,2721610.42
TXN000061,20250525,ACC000000061,27,DEL,215591,20260225,810334,POST,48000232,N,AUTO-GENERATED TRANSACTION,39,556584,RS,33,33369.79,0.00,45254,1735119,1693775.56
TXN000054,20251009,ACC000000054,71,CHE,549493,20260225,810356,REV,48000370,N,AUTO-GENERATED TRANSACTION,45,556598,VP,30,-16147.69,0.00,45538,2320585,2344493.95
TXN000063,20250116,ACC000000063,96,HYD,916319,20260225,810305,POST,48000826,Y,AUTO-GENERATED TRANSACTION,58,556539,VP,10,16369.91,0.00,45278,2074302,2067332.83
TXN000064,20250515,ACC000000064,20,CHE,591418,20260225,810460,ADJ,48000713,N,AUTO-GENERATED TRANSACTION,20,556520,VP,37,8162.02,0.00,45068,1030200,981744.41
TXN000065,20251215,ACC000000065,45,DEL,123004,20260225,810812,ADJ,48000546,Y,AUTO-GENERATED TRANSACTION,25,556516,MT,40,-14240.01,0.00,45854,1567164,1608927.79
TXN000066,20250424,ACC000000066,53,CHE,248139,20260225,810727,ADJ,48000880,N,AUTO-GENERATED TRANSACTION,23,556508,VP,28,38662.68,0.00,45045,1423150,1413207.60
TXN000067,20250828,ACC000000067,52,CHE,316358,20260225,810451,POST,48000805,Y,AUTO-GENERATED TRANSACTION,44,556537,RS,35,25521.16,0.00,45124,2649402,2674256.59
TXN000068,20251223,ACC000000068,90,DEL,500194,20260225,810781,ADJ,48000454,Y,AUTO-GENERATED TRANSACTION,64,556558,VP,19,-25014.39,0.00,45233,2057328,2048316.78
TXN000069,20251013,ACC000000069,13,HYD,869238,20260225,810619,ADJ,48000675,N,AUTO-GENERATED TRANSACTION,32,556555,MT,32,-49023.28,0.00,45706,1686570,1669130.37
TXN000070,20250424,ACC000000070,28,HYD,593690,20260225,810629,POST,48000739,Y,AUTO-GENERATED TRANSACTION,54,556502,RS,4,-19436.96,0.00,45329,1090590,1138006.42
TXN000071,20250330,ACC000000071,96,CHE,179414,20260225,810878,ADJ,48000227,N,AUTO-GENERATED TRANSACTION,20,556599,RS,17,7738.97,0.00,45434,1489253,1511981.58
TXN000072,20250824,ACC000000072,81,MUM,872912,20260225,810232,POST,48000706,Y,AUTO-GENERATED TRANSACTION,61,556575,RS,12,21574.68,0.00,45268,1948527,1957840.74
TXN000073,20250604,ACC000000073,80,DEL,291884,20260225,810177,POST,48000103,N,AUTO-GENERATED TRANSACTION,99,556574,AK,12,40101.26,0.00,45929,2270793,2245885.88
TXN000074,20251202,ACC000000074,65,MUM,423507,20260225,810393,ADJ,48000485,N,AUTO-GENERATED TRANSACTION,88,556540,AK,6,-399.49,0.00,45832,1615622,1607643.45
TXN000075,20250109,ACC000000075,93,CHE,894258,20260225,810030,REV,48000862,N,AUTO-GENERATED TRANSACTION,53,556586,RS,28,3509.04,0.00,45852,2172992,2219826.76
TXN000076,20250804,ACC000000076,91,DEL,370644,20260225,810913,ADJ,48000293,N,AUTO-GENERATED TRANSACTION,42,556560,VP,9,-30517.17,0.00,45593,1232623,1212067.06
TXN000077,20251019,ACC000000077,51,PUN,854954,20260225,810131,POST,48000760,N,AUTO-GENERATED TRANSACTION,99,556573,RS,32,41095.45,0.00,45946,1242658,1257990.39
TXN000078,20250606,ACC000000078,34,MUM,162005,20260225,810545,ADJ,48000847,N,AUTO-GENERATED TRANSACTION,59,556515,MT,25,36977.65,0.00,45282,2717449,2670619.00
TXN000079,20250110,ACC000000079,51,DEL,311031,20260225,810688,ADJ,48000197,N,AUTO-GENERATED TRANSACTION,46,556529,VP,38,-16338.38,0.00,45213,1327413,1320018.76
TXN000080,20250117,ACC000000080,44,DEL,613378,20260225,810459,REV,48000366,Y,AUTO-GENERATED TRANSACTION,50,556547,MT,2,-33818.01,0.00,45329,2552278,2526916.54
TXN000081,20251208,ACC000000081,67,MUM,727903,20260225,810862,REV,48000213,N,AUTO-GENERATED TRANSACTION,32,556561,MT,37,42436.54,0.00,45652,2616294,2600779.44
TXN000082,20250414,ACC000000082,50,DEL,250074,20260225,810797,ADJ,48000952,Y,AUTO-GENERATED TRANSACTION,88,556586,RS,2,-36813.26,0.00,45895,2706774,2709529.03
TXN000083,20250905,ACC000000083,44,MUM,756895,20260225,810824,ADJ,48000962,N,AUTO-GENERATED TRANSACTION,96,556520,RS,13,-3776.70,0.00,45289,1597059,1594551.81
TXN000084,20250204,ACC000000084,71,PUN,860094,20260225,810224,REV,48000582,Y,AUTO-GENERATED TRANSACTION,22,556545,AK,34,1737.69,0.00,45768,1677144,1672276.78
TXN000085,20250711,ACC000000085,62,DEL,935170,20260225,810724,REV,48000146,Y,AUTO-GENERATED TRANSACTION,61,556547,AK,12,-8269.13,0.00,45611,2363178,2407765.77
TXN000086,20250222,ACC000000086,43,DEL,695468,20260225,810433,ADJ,48000407,N,AUTO-GENERATED TRANSACTION,15,556502,AK,38,-43147.01,0.00,45037,1953963,1993030.67
TXN000087,20251223,ACC000000087,88,MUM,721563,20260225,810694,ADJ,48000266,N,AUTO-GENERATED TRANSACTION,24,556530,AK,22,48662.02,0.00,45136,1829092,1825496.10
TXN000088,20250602,ACC000000088,82,PUN,373276,20260225,810016,ADJ,48000912,N,AUTO-GENERATED TRANSACTION,58,556592,AK,39,11583.64,0.00,45737,1899267,1868391.15
TXN000089,20250218,ACC000000089,41,MUM,727112,20260225,810866,POST,48000813,Y,AUTO-GENERATED TRANSACTION,74,556510,MT,31,27865.80,0.00,45411,1938805,1960299.01
TXN000090,20251116,ACC000000090,89,HYD,145597,20260225,810476,ADJ,48000922,Y,AUTO-GENERATED TRANSACTION,62,556513,VP,21,27410.91,0.00,45714,2863619,2907392.38
TXN000091,20250226,ACC000000091,82,MUM,707410,20260225,810327,POST,48000852,Y,AUTO-GENERATED TRANSACTION,33,556502,MT,9,7924.49,0.00,45112,1909339,1860694.33
TXN000055,20250917,ACC000000055,63,HYD,376586,20260225,810268,REV,48000936,Y,AUTO-GENERATED TRANSACTION,94,556554,AK,8,-32096.93,0.00,45104,2625639,2623327.24
TXN000093,20250515,ACC000000093,69,CHE,106322,20260225,810648,POST,48000317,N,AUTO-GENERATED TRANSACTION,14,556501,AK,1,44835.94,0.00,45161,2924891,2916205.50
TXN000094,20250104,ACC000000094,38,CHE,826425,20260225,810007,ADJ,48000520,Y,AUTO-GENERATED TRANSACTION,44,556542,AK,3,4630.33,0.00,45418,2046652,2078398.40
TXN000095,20250711,ACC000000095,37,DEL,501297,20260225,810850,REV,48000431,Y,AUTO-GENERATED TRANSACTION,47,556543,RS,26,-4158.30,0.00,45924,2472733,2460356.53
TXN000096,20250104,ACC000000096,49,CHE,959774,20260225,810638,REV,48000544,Y,AUTO-GENERATED TRANSACTION,61,556553,VP,37,32270.39,0.00,45555,1598466,1611847.81
TXN000097,20250212,ACC000000097,53,MUM,929514,20260225,810524,POST,48000082,N,AUTO-GENERATED TRANSACTION,22,556585,RS,18,33970.43,0.00,45108,1584171,1551614.12
TXN000098,20251001,ACC000000098,57,MUM,677115,20260225,810523,REV,48000612,Y,AUTO-GENERATED TRANSACTION,30,556562,AK,40,-31671.04,0.00,45421,2248259,2211483.42
TXN000099,20251218,ACC000000099,16,HYD,794969,20260225,810042,REV,48000046,Y,AUTO-GENERATED TRANSACTION,33,556522,VP,13,44818.31,0.00,45100,2920818,2962045.77
TXN000100,20250520,ACC000000100,12,HYD,460504,20260225,810884,ADJ,48000794,Y,AUTO-GENERATED TRANSACTION,84,556599,MT,4,39862.22,0.00,45879,1396135,1371621.82
TXN000101,20251004,ACC000000101,39,MUM,648441,20260225,810729,ADJ,48000935,Y,AUTO-GENERATED TRANSACTION,24,556596,VP,31,40372.30,0.00,45047,1730539,1710304.82
TXN000102,20250516,ACC000000102,51,HYD,801839,20260225,810430,POST,48000079,N,AUTO-GENERATED TRANSACTION,25,556544,MT,17,-21882.29,0.00,45532,2314491,2324120.07
TXN000103,20250727,ACC000000103,44,PUN,646395,20260225,810165,REV,48000423,Y,AUTO-GENERATED TRANSACTION,83,556526,MT,32,-21586.69,0.00,45894,2266747,2220356.10
TXN000104,20250728,ACC000000104,64,CHE,796322,20260225,810155,ADJ,48000326,N,AUTO-GENERATED TRANSACTION,14,556500,MT,31,-7909.16,0.00,45427,2613205,2623375.30
TXN000105,20250112,ACC000000105,91,PUN,954697,20260225,810648,REV,48000318,Y,AUTO-GENERATED TRANSACTION,95,556512,RS,26,39272.40,0.00,45489,1438719,1450048.51
TXN000106,20250524,ACC000000106,27,MUM,871451,20260225,810826,ADJ,48000785,Y,AUTO-GENERATED TRANSACTION,95,556534,AK,19,19946.51,0.00,45078,2748730,2768927.82
TXN000107,20250625,ACC000000107,59,DEL,893394,20260225,810626,REV,48000633,Y,AUTO-GENERATED TRANSACTION,23,556561,VP,11,-26832.20,0.00,45465,1032785,1008053.42
TXN000108,20250326,ACC000000108,85,CHE,989554,20260225,810866,POST,48000107,Y,AUTO-GENERATED TRANSACTION,91,556536,VP,39,-24107.61,0.00,45173,2820891,2789054.50
TXN000109,20250903,ACC000000109,41,PUN,845290,20260225,810120,POST,48000576,N,AUTO-GENERATED TRANSACTION,72,556526,RS,13,-1281.53,0.00,45223,1254499,1242073.16
TXN000110,20251123,ACC000000110,25,HYD,288784,20260225,810437,POST,48000384,N,AUTO-GENERATED TRANSACTION,57,556572,RS,13,12249.86,0.00,45339,2375838,2397951.97
TXN000073,20250604,ACC000000073,80,DEL,291884,20260225,810177,POST,48000103,N,AUTO-GENERATED TRANSACTION,99,556574,AK,12,40101.26,0.00,45929,2270793,2245885.88
TXN000112,20251205,ACC000000112,74,CHE,845533,20260225,810715,REV,48000651,N,AUTO-GENERATED TRANSACTION,70,556530,RS,26,-2317.12,0.00,45603,1110370,1085728.30
TXN000113,20251126,ACC000000113,54,CHE,712464,20260225,810973,ADJ,48000096,Y,AUTO-GENERATED TRANSACTION,52,556536,MT,13,-48158.19,0.00,45372,2704953,2692015.71
TXN000114,20250626,ACC000000114,32,MUM,621325,20260225,810241,POST,48000812,Y,AUTO-GENERATED TRANSACTION,49,556522,MT,21,21554.32,0.00,45831,2882172,2836452.23
TXN000115,20250106,ACC000000115,15,HYD,993245,20260225,810068,REV,48000754,Y,AUTO-GENERATED TRANSACTION,86,556598,AK,39,43794.74,0.00,45196,1170955,1193922.37
TXN000116,20250514,ACC000000116,70,HYD,150532,20260225,810526,REV,48000819,Y,AUTO-GENERATED TRANSACTION,93,556521,AK,16,33273.31,0.00,45206,2795855,2845453.04
TXN000117,20250803,ACC000000117,54,CHE,700855,20260225,810941,REV,48000907,Y,AUTO-GENERATED TRANSACTION,96,556533,VP,28,14538.72,0.00,45441,2548638,2504528.53
TXN000118,20250816,ACC000000118,70,HYD,875285,20260225,810228,ADJ,48000488,N,AUTO-GENERATED TRANSACTION,67,556589,MT,25,10173.31,0.00,45737,2345089,2359176.13
TXN000119,20250131,ACC000000119,85,HYD,358800,20260225,810775,ADJ,48000768,N,AUTO-GENERATED TRANSACTION,25,556568,AK,8,2813.92,0.00,45491,2070332,2061397.41
TXN000120,20250829,ACC000000120,92,DEL,390664,20260225,810381,POST,48000293,Y,AUTO-GENERATED TRANSACTION,87,556558,MT,35,-18504.92,0.00,45347,1059120,1042826.41
TXN000121,20250506,ACC000000121,82,PUN,470019,20260225,810438,ADJ,48000262,Y,AUTO-GENERATED TRANSACTION,19,556576,VP,12,39105.73,0.00,45468,1990658,1989496.63
TXN000122,20250125,ACC000000122,58,PUN,911438,20260225,810790,POST,48000590,N,AUTO-GENERATED TRANSACTION,22,556546,RS,1,3221.55,0.00,45585,1262393,1218651.45
TXN000123,20250128,ACC000000123,50,DEL,205123,20260225,810559,REV,48000970,N,AUTO-GENERATED TRANSACTION,42,556563,RS,24,-20358.58,0.00,45819,1233743,1245054.21
TXN000124,20250118,ACC000000124,43,MUM,818216,20260225,810323,POST,48000991,Y,AUTO-GENERATED TRANSACTION,44,556537,RS,38,-38702.50,0.00,45919,2700522,2733427.35
TXN000125,20250321,ACC000000125,73,HYD,101416,20260225,810198,POST,48000356,Y,AUTO-GENERATED TRANSACTION,58,556540,RS,20,16159.70,0.00,45281,1310069,1283460.01
TXN000126,20250508,ACC000000126,50,CHE,660370,20260225,810055,POST,48000837,Y,AUTO-GENERATED TRANSACTION,33,556557,RS,9,-27821.01,0.00,45729,2791110,2759254.59
TXN000127,20250417,ACC000000127,50,CHE,776078,20260225,810488,ADJ,48000768,Y,AUTO-GENERATED TRANSACTION,53,556560,AK,36,25851.62,0.00,45606,2231894,2265614.50
TXN000128,20251123,ACC000000128,29,HYD,990857,20260225,810335,ADJ,48000398,N,AUTO-GENERATED TRANSACTION,40,556535,MT,3,32082.31,0.00,45434,1900249,1896963.50
TXN000129,20251110,ACC000000129,79,DEL,387695,20260225,810368,POST,48000881,N,AUTO-GENERATED TRANSACTION,97,556572,AK,12,41780.06,0.00,45582,1309380,1347973.60
TXN000130,20251021,ACC000000130,68,DEL,955536,20260225,810691,POST,48000104,N,AUTO-GENERATED TRANSACTION,81,556577,VP,4,4746.21,0.00,45267,2461808,2454558.17
TXN000131,20250102,ACC000000131,79,HYD,229299,20260225,810837,ADJ,48000842,Y,AUTO-GENERATED TRANSACTION,55,556544,AK,38,-41862.22,0.00,45218,2183168,2188331.39
TXN000132,20251213,ACC000000132,14,PUN,349938,20260225,810356,POST,48000724,Y,AUTO-GENERATED TRANSACTION,67,556574,RS,12,-36468.84,0.00,45036,1745752,1747552.01
TXN000133,20251124,ACC000000133,19,PUN,646695,20260225,810220,REV,48000689,Y,AUTO-GENERATED TRANSACTION,46,556507,RS,26,-49745.40,0.00,45009,1390818,1367155.20
TXN000134,20251012,ACC000000134,69,HYD,830706,20260225,810374,REV,48000773,N,AUTO-GENERATED TRANSACTION,81,556510,VP,21,4536.33,0.00,45644,2968532,2942718.66
TXN000135,20250318,ACC000000135,53,DEL,294458,20260225,810648,ADJ,48000483,N,AUTO-GENERATED TRANSACTION,91,556551,VP,18,-34883.24,0.00,45076,2933012,2981405.43
TXN000136,20250128,ACC000000136,83,CHE,213476,20260225,810030,REV,48000287,Y,AUTO-GENERATED TRANSACTION,89,556548,RS,38,49851.46,0.00,45571,2517130,2475889.50
TXN000137,20250122,ACC000000137,41,MUM,835876,20260225,810712,REV,48000101,Y,AUTO-GENERATED TRANSACTION,75,556581,MT,7,46375.53,0.00,45517,2529492,2511492.77
TXN000138,20250126,ACC000000138,80,MUM,343421,20260225,810859,POST,48000194,Y,AUTO-GENERATED TRANSACTION,41,556535,AK,2,-10955.28,0.00,45155,1412701,1418960.94
TXN000139,20250523,ACC000000139,29,DEL,426630,20260225,810029,ADJ,48000680,Y,AUTO-GENERATED TRANSACTION,95,556536,AK,29,-4033.99,0.00,45113,2399998,2374555.49
TXN000140,20250809,ACC000000140,58,PUN,951325,20260225,810157,ADJ,48000409,N,AUTO-GENERATED TRANSACTION,58,556559,AK,2,31322.01,0.00,45421,2926864,2896752.44
TXN000141,20250414,ACC000000141,67,DEL,804132,20260225,810227,POST,48000409,N,AUTO-GENERATED TRANSACTION,67,556548,AK,6,-36982.36,0.00,45300,1513484,1521810.48
TXN000142,20250620,ACC000000142,64,HYD,693517,20260225,810514,REV,48000984,N,AUTO-GENERATED TRANSACTION,38,556566,VP,6,45040.12,0.00,45734,2605530,2610674.90
TXN000143,20250122,ACC000000143,83,PUN,344500,20260225,810475,REV,48000425,Y,AUTO-GENERATED TRANSACTION,53,556591,AK,28,-5373.96,0.00,45005,2174366,2196062.54
TXN000144,20250205,ACC000000144,12,MUM,174921,20260225,810774,POST,48000699,Y,AUTO-GENERATED TRANSACTION,73,556534,MT,20,-25834.58,0.00,45703,1466771,1489334.65
TXN000145,20250628,ACC000000145,72,DEL,654176,20260225,810320,REV,48000557,N,AUTO-GENERATED TRANSACTION,43,556583,VP,36,-21092.95,0.00,45063,2013279,2001652.25
TXN000146,20250725,ACC000000146,70,CHE,436849,20260225,810776,POST,48000717,N,AUTO-GENERATED TRANSACTION,33,556585,MT,33,21899.62,0.00,45504,2326611,2372674.77
