transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,brokerNumber,oldBalance,newBalance
TXN001400,20250626,ACC000001400,91,PUN,335466,20260225,810894,POST,48000256,Y,AUTO-GENERATED TRANSACTION,55,556527,VP,34,15595.02,0.00,45455,2665656,2702293.47
TXN001401,20250626,ACC000001401,85,CHE,923755,20260225,810635,REV,48000076,Y,AUTO-GENERATED TRANSACTION,24,556560,VP,11,35654.61,0.00,45662,1196300,1243411.70
TXN001402,20251130,ACC000001402,69,HYD,268853,20260225,810192,ADJ,48000354,N,AUTO-GENERATED TRANSACTION,31,556525,MT,28,-19328.34,0.00,45576,1571508,1596385.68
TXN001403,20250122,ACC000001403,28,PUN,834887,20260225,810341,ADJ,48000040,N,AUTO-GENERATED TRANSACTION,85,556517,RS,32,-6679.54,0.00,45233,2177148,2198701.30
TXN001404,20250629,ACC000001404,13,HYD,454503,20260225,810245,REV,48000727,N,AUTO-GENERATED TRANSACTION,20,556580,VP,27,-41783.67,0.00,45321,1056466,1035588.80
TXN001405,20250306,ACC000001405,39,PUN,858026,20260225,810673,REV,48000519,Y,AUTO-GENERATED TRANSACTION,60,556539,AK,39,-30108.12,0.00,45019,2726610,2698762.41
TXN001406,20250402,ACC000001406,26,CHE,339627,20260225,810933,REV,48000122,Y,AUTO-GENERATED TRANSACTION,46,556542,VP,31,-12233.84,0.00,45246,1257357,1268998.86
TXN001407,20251208,ACC000001407,82,MUM,700350,20260225,810072,ADJ,48000402,Y,AUTO-GENERATED TRANSACTION,18,556551,AK,28,-15769.71,0.00,45770,2467537,2428931.39
TXN001408,20251201,ACC000001408,59,MUM,601751,20260225,810545,ADJ,48000565,Y,AUTO-GENERATED TRANSACTION,72,556527,VP,8,24962.11,0.00,45870,1751947,1733876.52
TXN001409,20250122,ACC000001409,49,CHE,597154,20260225,810495,POST,48000339,N,AUTO-GENERATED TRANSACTION,18,556577,VP,11,-16621.40,0.00,45956,2036179,2069332.69
TXN001410,20250320,ACC000001410,67,HYD,715146,20260225,810805,POST,48000565,N,AUTO-GENERATED TRANSACTION,94,556588,RS,9,-792.71,0.00,45349,2366268,2414173.77
TXN001411,20250905,ACC000001411,17,CHE,872127,20260225,810913,ADJ,48000862,N,AUTO-GENERATED TRANSACTION,13,556535,VP,33,31031.86,0.00,45844,1938100,1936446.66
TXN001412,20250320,ACC000001412,15,PUN,637874,20260225,810293,POST,48000634,N,AUTO-GENERATED TRANSACTION,68,556508,VP,24,17978.86,0.00,45283,2987203,3012487.36
TXN001413,20250226,ACC000001413,73,PUN,878530,20260225,810401,ADJ,48000218,Y,AUTO-GENERATED TRANSACTION,29,556559,VP,13,-46345.86,0.00,45261,2120102,2127595.08
TXN001414,20250529,ACC000001414,93,DEL,480543,20260225,810532,POST,48000148,N,AUTO-GENERATED TRANSACTION,83,556528,RS,21,20912.22,0.00,45450,1090001,1103232.44
TXN001415,20251012,ACC000001415,49,CHE,790371,20260225,810948,POST,48000385,Y,AUTO-GENERATED TRANSACTION,27,556596,RS,35,15062.77,0.00,45540,1081314,1050789.85
TXN001416,20250522,ACC000001416,15,HYD,232220,20260225,810546,REV,48000541,Y,AUTO-GENERATED TRANSACTION,96,556554,RS,19,14536.12,0.00,45432,1780158,1791170.94
TXN001417,20251115,ACC000001417,21,CHE,330075,20260225,810501,ADJ,48000237,N,AUTO-GENERATED TRANSACTION,86,556567,AK,33,12560.80,0.00,45309,1377034,1376718.65
TXN001418,20250322,ACC000001418,97,HYD,724767,20260225,810969,REV,48000549,N,AUTO-GENERATED TRANSACTION,18,556558,AK,14,-19206.47,0.00,45821,1589356,1574040.51
TXN001419,20250621,ACC000001419,66,PUN,651006,20260225,810760,POST,48000928,Y,AUTO-GENERATED TRANSACTION,73,556547,AK,38,37701.96,0.00,45811,2647970,2607409.28
TXN001420,20251215,ACC000001420,60,DEL,323577,20260225,810958,POST,48000914,N,AUTO-GENERATED TRANSACTION,23,556556,MT,20,17160.66,0.00,45360,2100106,2050536.73
TXN001421,20250323,ACC000001421,17,DEL,434737,20260225,810185,ADJ,48000231,N,AUTO-GENERATED TRANSACTION,13,556577,VP,40,-7641.91,0.00,45254,2325643,2374686.11
TXN001422,20250213,ACC000001422,50,MUM,857596,20260225,810590,REV,48000689,N,AUTO-GENERATED TRANSACTION,56,556529,VP,12,37522.53,0.00,45487,1916941,1873543.41
TXN001423,20250421,ACC000001423,12,MUM,240634,20260225,810189,REV,48000006,Y,AUTO-GENERATED TRANSACTION,18,556585,RS,6,29863.35,0.00,45956,2227923,2180389.44
TXN001424,20250118,ACC000001424,11,HYD,312568,20260225,810513,POST,48000933,N,AUTO-GENERATED TRANSACTION,67,556542,VP,18,31678.34,0.00,45199,1030673,986977.78
TXN001425,20251120,ACC000001425,31,CHE,225075,20260225,810955,POST,48000333,Y,AUTO-GENERATED TRANSACTION,74,556587,MT,5,-36133.25,0.00,45389,1104610,1070909.53
TXN001426,20250427,ACC000001426,47,PUN,918675,20260225,810382,REV,48000550,N,AUTO-GENERATED TRANSACTION,67,556547,RS,29,34808.48,0.00,45626,2510151,2528469.79
TXN001427,20250712,ACC000001427,35,PUN,413377,20260225,810061,ADJ,48000170,Y,AUTO-GENERATED TRANSACTION,13,556501,MT,28,33032.11,0.00,45511,1397590,1387518.75
TXN001428,20250628,ACC000001428,57,DEL,938712,20260225,810206,REV,48000740,N,AUTO-GENERATED TRANSACTION,66,556584,MT,22,-23623.87,0.00,45891,2653243,2670761.40
TXN001429,20251029,ACC000001429,67,MUM,415752,20260225,810758,POST,48000865,N,AUTO-GENERATED TRANSACTION,32,556521,MT,18,-40351.03,0.00,45736,2321344,2364638.66
TXN001430,20250428,ACC000001430,99,CHE,918634,20260225,810790,POST,48000334,N,AUTO-GENERATED TRANSACTION,14,556575,RS,29,37998.55,0.00,45559,1814804,1859811.82
TXN001431,20251127,ACC000001431,59,CHE,129711,20260225,810320,ADJ,48000123,N,AUTO-GENERATED TRANSACTION,65,556535,VP,23,47403.44,0.00,45420,1051932,1076080.16
TXN001432,20250128,ACC000001432,43,MUM,484602,20260225,810561,REV,48000797,Y,AUTO-GENERATED TRANSACTION,27,556591,AK,11,-29567.20,0.00,45757,1714051,1704153.15
TXN001433,20250201,ACC000001433,82,MUM,119414,20260225,810368,ADJ,48000955,N,AUTO-GENERATED TRANSACTION,10,556561,AK,40,-31795.45,0.00,45466,1711609,1693886.53
TXN001434,20250510,ACC000001434,31,MUM,376203,20260225,810811,ADJ,48000061,Y,AUTO-GENERATED TRANSACTION,29,556531,VP,38,-29156.77,0.00,45272,1038813,1071101.98
TXN001435,20250823,ACC000001435,93,HYD,787838,20260225,810328,REV,48000363,N,AUTO-GENERATED TRANSACTION,38,556504,AK,24,31142.63,0.00,45622,1808633,1838114.56
TXN001436,20251004,ACC000001436,40,HYD,267987,20260225,810635,POST,48000545,N,AUTO-GENERATED TRANSACTION,30,556590,AK,8,6074.32,0.00,45160,1056115,1081076.96
TXN001437,20250106,ACC000001437,73,DEL,359592,20260225,810963,REV,48000750,N,AUTO-GENERATED TRANSACTION,34,556538,VP,6,10593.48,0.00,45469,2869270,2876568.88
TXN001438,20250613,ACC000001438,30,PUN,305257,20260225,810511,POST,48000060,Y,AUTO-GENERATED TRANSACTION,46,556526,RS,25,-8549.82,0.00,45640,1327948,1368805.03
TXN001439,20250506,ACC000001439,32,DEL,269989,20260225,810898,POST,48000738,Y,AUTO-GENERATED TRANSACTION,26,556559,AK,28,30044.04,0.00,45683,1902472,1942575.14
TXN001440,20251217,ACC000001440,51,CHE,208272,20260225,810761,POST,48000649,N,AUTO-GENERATED TRANSACTION,11,556584,MT,20,-18838.07,0.00,45148,1096860,1050739.04
TXN001441,20250501,ACC000001441,29,HYD,310994,20260225,810787,REV,48000241,N,AUTO-GENERATED TRANSACTION,44,556591,MT,9,-3568.31,0.00,45042,2243446,2222620.18
TXN001442,20250212,ACC000001442,45,PUN,102176,20260225,810083,POST,48000110,Y,AUTO-GENERATED TRANSACTION,43,556537,VP,2,11733.56,0.00,45803,2893405,2849057.76
TXN001443,20251103,ACC000001443,84,MUM,795966,20260225,810465,REV,48000899,N,AUTO-GENERATED TRANSACTION,97,556503,RS,18,-38457.29,0.00,45292,2363259,2380914.61
TXN001444,20250414,ACC000001444,97,PUN,298746,20260225,810539,POST,48000023,Y,AUTO-GENERATED TRANSACTION,64,556528,VP,31,18435.21,0.00,45577,2069336,2087337.27
TXN001445,20251217,ACC000001445,62,CHE,639942,20260225,810815,ADJ,48000710,N,AUTO-GENERATED TRANSACTION,27,556569,RS,27,-48585.89,0.00,45444,2949239,2913573.97
TXN001446,20251109,ACC000001446,72,PUN,980060,20260225,810520,POST,48000273,N,AUTO-GENERATED TRANSACTION,16,556516,MT,25,-19332.72,0.00,45232,2510340,2472886.98
TXN001447,20251214,ACC000001447,45,CHE,385361,20260225,810163,REV,48000224,N,AUTO-GENERATED TRANSACTION,99,556566,AK,22,27102.21,0.00,45250,2693076,2711827.97
TXN001448,20251208,ACC000001448,81,MUM,718001,20260225,810134,POST,48000889,N,AUTO-GENERATED TRANSACTION,32,556598,MT,38,27647.89,0.00,45457,1135031,1146816.56
TXN001449,20250411,ACC000001449,36,CHE,938012,20260225,810894,REV,48000632,Y,AUTO-GENERATED TRANSACTION,42,556547,MT,24,1386.33,0.00,45326,1410799,1404169.59
TXN001450,20251105,ACC000001450,63,HYD,623389,20260225,810878,REV,48000552,Y,AUTO-GENERATED TRANSACTION,52,556562,MT,9,-10750.42,0.00,45630,1390420,1347796.60
TXN001451,20250821,ACC000001451,24,HYD,296745,20260225,810420,ADJ,48000518,N,AUTO-GENERATED TRANSACTION,52,556549,RS,39,40416.87,0.00,45185,2803314,2814917.63
TXN001452,20250717,ACC000001452,28,CHE,227090,20260225,810761,REV,48000983,N,AUTO-GENERATED TRANSACTION,39,556557,MT,39,33803.67,0.00,45761,2919542,2873958.99
TXN001453,20251115,ACC000001453,14,CHE,958487,20260225,810810,POST,48000916,Y,AUTO-GENERATED TRANSACTION,62,556581,RS,11,36956.79,0.00,45832,2245480,2210181.47
TXN001454,20250413,ACC000001454,99,CHE,376455,20260225,810688,ADJ,48000168,Y,AUTO-GENERATED TRANSACTION,17,556551,MT,14,-24617.33,0.00,45760,1340379,1340552.81
TXN001455,20250111,ACC000001455,57,PUN,848778,20260225,810666,ADJ,48000612,Y,AUTO-GENERATED TRANSACTION,43,556546,VP,11,34699.96,0.00,45772,2097549,2128468.18
TXN001456,20250205,ACC000001456,10,CHE,908646,20260225,810775,REV,48000205,Y,AUTO-GENERATED TRANSACTION,84,556529,VP,7,-3172.36,0.00,45551,1432163,1384144.31
TXN001457,20250423,ACC000001457,14,PUN,830142,20260225,810413,REV,48000028,N,AUTO-GENERATED TRANSACTION,67,556571,AK,9,-40291.18,0.00,45978,1339159,1316687.00
TXN001458,20250413,ACC000001458,88,MUM,154674,20260225,810371,POST,48000231,N,AUTO-GENERATED TRANSACTION,82,556526,VP,2,-24909.52,0.00,45972,1838418,1850545.15
TXN001459,20250601,ACC000001459,61,DEL,284293,20260225,810868,POST,48000166,N,AUTO-GENERATED TRANSACTION,21,556568,VP,18,-31043.46,0.00,45021,2136552,2100386.48
TXN001460,20250512,ACC000001460,29,DEL,395658,20260225,810368,REV,48000314,N,AUTO-GENERATED TRANSACTION,21,556505,VP,21,31771.63,0.00,45959,1635803,1619541.25
TXN001461,20250810,ACC000001461,16,HYD,618012,20260225,810824,ADJ,48000764,Y,AUTO-GENERATED TRANSACTION,93,556586,MT,11,-7697.84,0.00,45115,2108396,2104340.27
TXN001462,20251019,ACC000001462,15,CHE,999184,20260225,810348,POST,48000769,Y,AUTO-GENERATED TRANSACTION,69,556530,VP,14,16897.38,0.00,45725,2344027,2389198.09
TXN001463,20250818,ACC000001463,41,PUN,942764,20260225,810296,ADJ,48000174,Y,AUTO-GENERATED TRANSACTION,28,556563,VP,25,25223.62,0.00,45558,1483232,1471942.90
TXN001464,20250801,ACC000001464,52,HYD,585848,20260225,810769,REV,48000827,Y,AUTO-GENERATED TRANSACTION,29,556545,AK,28,23889.56,0.00,45879,2945925,2958210.69
TXN001465,20250420,ACC000001465,68,HYD,171592,20260225,810752,ADJ,48000511,N,AUTO-GENERATED TRANSACTION,76,556548,VP,17,15150.87,0.00,45586,1899482,1884309.68
TXN001466,20250206,ACC000001466,18,DEL,471079,20260225,810878,ADJ,48000134,N,AUTO-GENERATED TRANSACTION,31,556561,AK,21,37740.95,0.00,45530,1751668,1737314.29
TXN001467,20250110,ACC000001467,29,CHE,141227,20260225,810033,REV,48000008,Y,AUTO-GENERATED TRANSACTION,95,556594,MT,7,-28230.21,0.00,45842,2934886,2983354.50
TXN001468,20250111,ACC000001468,88,PUN,492273,20260225,810926,ADJ,48000596,Y,AUTO-GENERATED TRANSACTION,19,556506,VP,21,15319.79,0.00,45442,2618665,2597373.52
TXN001469,20250411,ACC000001469,31,MUM,628335,20260225,810006,REV,48000569,Y,AUTO-GENERATED TRANSACTION,70,556502,MT,6,23796.87,0.00,45056,2684170,2688363.52
TXN001470,20250630,ACC000001470,23,DEL,156262,20260225,810023,ADJ,48000027,N,AUTO-GENERATED TRANSACTION,86,556576,MT,28,43925.65,0.00,45288,1196867,1185635.82
TXN001471,20251123,ACC000001471,53,CHE,185325,20260225,810160,REV,48000566,Y,AUTO-GENERATED TRANSACTION,59,556522,RS,28,-36224.60,0.00,45564,1402653,1434963.53
TXN001472,20250813,ACC000001472,98,HYD,737309,20260225,810483,REV,48000169,Y,AUTO-GENERATED TRANSACTION,73,556520,MT,9,38325.92,0.00,45128,1004635,984278.96
TXN001473,20250316,ACC000001473,35,HYD,773249,20260225,810374,REV,48000359,Y,AUTO-GENERATED TRANSACTION,96,556553,MT,17,-14352.27,0.00,45096,2866424,2818098.63
TXN001474,20250401,ACC000001474,41,HYD,516247,20260225,810982,ADJ,48000925,Y,AUTO-GENERATED TRANSACTION,32,556576,AK,11,39608.56,0.00,45502,1100151,1062615.30
TXN001475,20250606,ACC000001475,45,DEL,703318,20260225,810632,ADJ,48000095,N,AUTO-GENERATED TRANSACTION,16,556555,RS,4,-7690.74,0.00,45087,1806004,1811356.59
TXN001476,20250709,ACC000001476,13,PUN,220794,20260225,810903,ADJ,48000347,Y,AUTO-GENERATED TRANSACTION,68,556551,AK,33,-2882.74,0.00,45380,1335429,1336196.27
TXN001477,20251209,ACC000001477,56,MUM,867329,20260225,810149,ADJ,48000160,Y,AUTO-GENERATED TRANSACTION,45,556561,MT,25,-5762.15,0.00,45855,1831817,1787648.67
TXN001478,20251109,ACC000001478,19,HYD,972803,20260225,810471,POST,48000528,Y,AUTO-GENERATED TRANSACTION,57,556575,AK,26,-13309.42,0.00,45783,1300532,1273919.70
TXN001479,20250309,ACC000001479,25,CHE,602920,20260225,810977,POST,48000332,Y,AUTO-GENERATED TRANSACTION,28,556533,MT,24,-41376.04,0.00,45800,1678819,1715214.88
TXN001480,20250211,ACC000001480,90,CHE,235629,20260225,810447,REV,48000118,Y,AUTO-GENERATED TRANSACTION,22,556589,AK,39,-34705.36,0.00,45149,1179609,1163336.96
TXN001481,20251218,ACC000001481,54,DEL,641033,20260225,810514,ADJ,48000470,N,AUTO-GENERATED TRANSACTION,11,556512,RS,22,17976.65,0.00,45729,1812785,1805464.11
TXN001482,20250807,ACC000001482,57,MUM,549568,20260225,810546,POST,48000684,N,AUTO-GENERATED TRANSACTION,94,556547,MT,7,9162.65,0.00,45825,1812449,1846854.76
TXN001483,20250822,ACC000001483,39,PUN,531310,20260225,810834,POST,48000406,Y,AUTO-GENERATED TRANSACTION,28,556512,RS,31,-32742.40,0.00,45644,1259213,1235786.06
TXN001484,20250509,ACC000001484,18,DEL,969172,20260225,810196,REV,48000439,Y,AUTO-GENERATED TRANSACTION,18,556514,AK,9,32188.16,0.00,45991,1564102,1533123.43
TXN001485,20250702,ACC000001485,62,DEL,124543,20260225,810037,REV,48000134,Y,AUTO-GENERATED TRANSACTION,62,556510,AK,5,-46833.89,0.00,45773,2612952,2603007.84
TXN001486,20250511,ACC000001486,56,DEL,881629,20260225,810054,REV,48000951,N,AUTO-GENERATED TRANSACTION,25,556590,RS,37,31017.44,0.00,45903,2123558,2168499.45
TXN001487,20250612,ACC000001487,18,MUM,451351,20260225,810186,ADJ,48000273,N,AUTO-GENERATED TRANSACTION,18,556537,MT,27,8595.11,0.00,45336,1829093,1858310.59
TXN001488,20250401,ACC000001488,18,CHE,366552,20260225,810914,REV,48000244,N,AUTO-GENERATED TRANSACTION,94,556581,VP,22,-38952.71,0.00,45701,2425920,2460802.99
TXN001489,20251001,ACC000001489,25,MUM,877296,20260225,810988,REV,48000992,Y,AUTO-GENERATED TRANSACTION,38,556528,MT,9,29422.33,0.00,45609,1521623,1479109.32
TXN001490,20250620,ACC000001490,96,CHE,783464,20260225,810798,ADJ,48000074,N,AUTO-GENERATED TRANSACTION,87,556570,MT,24,-49253.86,0.00,45856,2468994,2472341.20
TXN001491,20251202,ACC000001491,27,DEL,587454,20260225,810370,REV,48000794,Y,AUTO-GENERATED TRANSACTION,76,556581,AK,8,920.01,0.00,45307,1596114,1596286.19
TXN001492,20250625,ACC000001492,94,MUM,614099,20260225,810367,REV,48000982,N,AUTO-GENERATED TRANSACTION,49,556596,AK,34,-47502.90,0.00,45949,1497709,1481802.82
TXN001493,20251208,ACC000001493,14,PUN,596185,20260225,810534,REV,48000951,Y,AUTO-GENERATED TRANSACTION,90,556519,RS,8,5816.41,0.00,45132,2337954,2356011.72
TXN001494,20250709,ACC000001494,45,PUN,616996,20260225,810807,POST,48000979,Y,AUTO-GENERATED TRANSACTION,91,556501,AK,33,41436.81,0.00,45817,2439836,2422790.40
TXN001495,20250919,ACC000001495,91,DEL,579409,20260225,810890,ADJ,48000608,N,AUTO-GENERATED TRANSACTION,50,556516,AK,25,-21586.19,0.00,45999,2486504,2453845.98
