transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,brokerNumber,oldBalance,newBalance
TXN001229,20251206,ACC000001229,82,HYD,705914,20260225,810741,ADJ,48000572,N,AUTO-GENERATED TRANSACTION,14,556596,RS,16,-42130.59,0.00,45973,1855417,1847759.26
TXN001230,20250105,ACC000001230,79,MUM,840493,20260225,810262,POST,48000920,N,AUTO-GENERATED TRANSACTION,32,556567,MT,29,14181.20,0.00,45933,1565717,1589191.78
TXN001231,20250806,ACC000001231,46,HYD,442884,20260225,810377,REV,48000297,Y,AUTO-GENERATED TRANSACTION,45,556524,AK,16,-6287.61,0.00,45087,1713360,1756868.14
TXN001232,20250301,ACC000001232,65,PUN,617349,20260225,810979,POST,48000744,Y,AUTO-GENERATED TRANSACTION,95,556517,RS,26,26611.25,0.00,45231,2930057,2943835.49
TXN001233,20250514,ACC000001233,61,MUM,849362,20260225,810673,POST,48000014,N,AUTO-GENERATED TRANSACTION,20,556530,VP,29,-13484.36,0.00,45544,2002837,2040224.64
TXN001234,20250609,ACC000001234,88,MUM,686996,20260225,810840,REV,48000350,Y,AUTO-GENERATED TRANSACTION,49,556510,RS,40,93.98,0.00,45961,2271610,2230280.00
TXN001235,20250422,ACC000001235,29,DEL,662882,20260225,810430,POST,48000843,Y,AUTO-GENERATED TRANSACTION,54,556553,AK,17,-13898.44,0.00,45461,1701369,1674717.53
TXN001236,20250823,ACC000001236,19,CHE,177845,20260225,810048,ADJ,48000146,Y,AUTO-GENERATED TRANSACTION,29,556569,VP,21,18412.15,0.00,45409,2566838,2607662.72
TXN001237,20250904,ACC000001237,60,PUN,159419,20260225,810818,ADJ,48000089,N,AUTO-GENERATED TRANSACTION,52,556509,VP,4,907.00,0.00,45202,2189934,2192603.23
TXN001238,20250127,ACC000001238,27,PUN,725521,20260225,810808,REV,48000830,Y,AUTO-GENERATED TRANSACTION,32,556561,RS,4,29531.77,0.00,45291,2942438,2906009.81
TXN001239,20250604,ACC000001239,64,MUM,533120,20260225,810526,REV,48000462,Y,AUTO-GENERATED TRANSACTION,20,556528,VP,7,2605.16,0.00,45322,2157682,2147020.60
TXN001240,20250624,ACC000001240,13,PUN,640476,20260225,810619,POST,48000061,N,AUTO-GENERATED TRANSACTION,35,556565,RS,8,23323.76,0.00,45751,1077736,1099512.91
TXN001241,20250502,ACC000001241,82,MUM,545164,20260225,810563,POST,48000986,Y,AUTO-GENERATED TRANSACTION,20,556553,MT,38,26830.98,0.00,45221,2465174,2445629.37
TXN001242,20250516,ACC000001242,68,HYD,824192,20260225,810113,POST,48000662,Y,AUTO-GENERATED TRANSACTION,63,556567,MT,33,12552.47,0.00,45703,2852688,2837207.44
TXN001243,20251201,ACC000001243,26,CHE,692339,20260225,810771,REV,48000652,N,AUTO-GENERATED TRANSACTION,83,556521,VP,39,-13570.65,0.00,45335,1661479,1676322.51
TXN001244,20250306,ACC000001244,89,PUN,776952,20260225,810914,REV,48000962,N,AUTO-GENERATED TRANSACTION,54,556537,VP,22,13265.93,0.00,45218,1995709,1967266.74
TXN001245,20250609,ACC000001245,65,MUM,136673,20260225,810891,POST,48000901,N,AUTO-GENERATED TRANSACTION,70,556512,RS,39,-24610.88,0.00,45386,2437782,2453683.74
TXN001246,20250924,ACC000001246,29,CHE,265228,20260225,810293,POST,48000136,Y,AUTO-GENERATED TRANSACTION,38,556589,RS,11,47245.59,0.00,45388,2731981,2721861.83
TXN001247,20251118,ACC000001247,75,DEL,670931,20260225,810763,POST,48000468,N,AUTO-GENERATED TRANSACTION,99,556566,AK,28,-44807.63,0.00,45903,1048314,1002289.44
TXN001248,20251103,ACC000001248,26,PUN,998230,20260225,810249,ADJ,48000201,N,AUTO-GENERATED TRANSACTION,45,556507,AK,39,36298.72,0.00,45000,2105513,2135534.50
TXN001249,20250607,ACC000001249,47,PUN,870181,20260225,810744,ADJ,48000594,Y,AUTO-GENERATED TRANSACTION,30,556512,AK,26,31350.44,0.00,45362,1479860,1442649.94
TXN001250,20250722,ACC000001250,15,CHE,964614,20260225,810747,ADJ,48000210,Y,AUTO-GENERATED TRANSACTION,93,556534,VP,10,-25308.70,0.00,45157,1929323,1887923.93
TXN001251,20250131,ACC000001251,43,DEL,346600,20260225,810477,REV,48000025,N,AUTO-GENERATED TRANSACTION,66,556521,VP,14,-27746.46,0.00,45697,2982914,2944384.78
TXN001252,20251216,ACC000001252,78,PUN,523814,20260225,810326,ADJ,48000251,Y,AUTO-GENERATED TRANSACTION,77,556547,VP,22,2416.23,0.00,45304,2245501,2259335.10
TXN001253,20250222,ACC000001253,63,CHE,737083,20260225,810413,POST,48000161,Y,AUTO-GENERATED TRANSACTION,62,556534,VP,9,20781.42,0.00,45309,1139510,1135313.93
TXN001254,20250413,ACC000001254,19,PUN,283399,20260225,810921,ADJ,48000095,Y,AUTO-GENERATED TRANSACTION,31,556574,MT,37,-47780.13,0.00,45469,2632651,2611161.64
TXN001255,20250425,ACC000001255,33,MUM,326151,20260225,810244,REV,48000009,Y,AUTO-GENERATED TRANSACTION,20,556573,RS,39,45915.34,0.00,45430,2040194,1995072.48
TXN001256,20250506,ACC000001256,54,HYD,403344,20260225,810126,POST,48000551,Y,AUTO-GENERATED TRANSACTION,82,556554,MT,23,32068.07,0.00,45701,1742856,1719639.05
TXN001257,20250314,ACC000001257,47,MUM,567665,20260225,810344,ADJ,48000309,N,AUTO-GENERATED TRANSACTION,70,556567,AK,19,37025.79,0.00,45408,1642850,1615065.35
TXN001258,20250304,ACC000001258,71,PUN,719268,20260225,810038,REV,48000341,N,AUTO-GENERATED TRANSACTION,74,556517,AK,14,864.99,0.00,45147,2893374,2921298.43
TXN001259,20250324,ACC000001259,46,MUM,561552,20260225,810984,REV,48000718,Y,AUTO-GENERATED TRANSACTION,93,556537,RS,38,-20009.15,0.00,45110,1901282,1886443.62
